fund_name,cik,company,ticker,cusip,shares,value,weight,ownership,date,filing_date,industry
"Vivo Capital, LLC",0001674712,Soleno Therapeutics Inc,SLNO,834203309,4458294,318545106,42.1877,9.6544,2025-03-31,2025-05-12,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
"Vivo Capital, LLC",0001674712,Verona Pharma PLC,VRNA,925050106,1438785,91348460,12.0981,0.2118,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Geron Corp,GERN,374163103,27225292,43288214,5.733,4.0885,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Trevi Therapeutics Inc,TRVI,89532M101,3487903,21938910,2.9056,2.9656,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Avadel Pharmaceuticals PLC,AVDL,G29687103,2684109,21016573,2.7834,2.7786,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Terns Pharmaceuticals Inc,TERN,880881107,6895746,19032259,2.5206,7.5385,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,"Cidara Therapeutics, Inc.",CDTX,171757206,684276,14739305,1.9521,4.8264,2025-03-31,2025-05-12,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Vivo Capital, LLC",0001674712,"Aclaris Therapeutics, Inc.",ACRS,00461U105,8888888,13599999,1.8012,7.2627,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Viridian Therapeutics Inc,VRDN,92790C104,982576,13245124,1.7542,1.2079,2025-03-31,2025-05-12,SERVICES-MEDICAL LABORATORIES
"Vivo Capital, LLC",0001674712,Dyne Therapeutics Inc,DYN,26818M108,1114960,11662482,1.5446,1.0144,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Oric Pharmaceuticals Inc,ORIC,68622P109,2080450,11608911,1.5375,2.9285,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Instil Bio Inc,TIL,45783C200,585485,10164020,1.3461,8.9624,2025-03-31,2025-05-12,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Vivo Capital, LLC",0001674712,Compass Pathway PLC,CMPS,20451W101,3362385,9616421,1.2736,3.7698,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,"Delcath Systems, Inc.",DCTH,24661P807,750195,9549982,1.2648,2.1655,2025-03-31,2025-05-12,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Vivo Capital, LLC",0001674712,Zenas Biopharma Inc,ZBIO,98937L105,1183260,9347754,1.238,2.8307,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Verastem Inc,VSTM,92337C203,1538461,9276920,1.2286,2.8399,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Erasca Inc,ERAS,29479A108,6756756,9256756,1.226,0.2385,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Bright Minds Biosciences Inc,DRUG,10919W405,251572,9074202,1.2018,5.6368,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Tourmaline Bio Inc.,TRML,89157D105,591882,9002525,1.1923,2.3038,2025-03-31,2025-05-12,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Vivo Capital, LLC",0001674712,"Abeona Therapeutics, Inc.",0H7R.L,00289Y206,1842751,8771495,1.1617,4.0372,2025-03-31,2025-05-12,
"Vivo Capital, LLC",0001674712,Astria Therapeutics Inc,ATXS,04635X102,1552685,8291338,1.0981,2.7647,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Akero Therapeutics Inc,AKRO,00973Y108,201168,8143281,1.0785,0.2558,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Corvus Pharmaceuticals Holdings,CRVS,221015100,2234566,7105920,0.9411,3.0981,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Compass Therapeutics Inc,CMPX,20454B104,3556023,6756444,0.8948,2.5845,2025-03-31,2025-05-12,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Vivo Capital, LLC",0001674712,IO Biotech Inc,IOBT,449778109,6173439,6729049,0.8912,9.3706,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Cogent Biosciences Inc,COGT,19240Q201,1122471,6723601,0.8905,0.9906,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Unicycive Therapeutics,UNCY,90466Y103,11370152,6536700,0.8657,0.9733,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Celcuity Inc,CELC,15102K100,610500,6172155,0.8174,1.418,2025-03-31,2025-05-12,SERVICES-MEDICAL LABORATORIES
"Vivo Capital, LLC",0001674712,Rezolute Inc,RZLT,76200L309,2112432,6126053,0.8113,3.0164,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Sera Prognostics Inc,SERA,81749D107,1650440,6073619,0.8044,3.9326,2025-03-31,2025-05-12,SERVICES-MEDICAL LABORATORIES
"Vivo Capital, LLC",0001674712,Olema Pharmaceuticals Inc,OLMA,68062P106,1505862,5662041,0.7499,1.7628,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Regulus Therapeutics Inc,RGLS,75915K309,2696426,4718746,0.6249,4.0747,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Silence Therapeutics PLC,SLN,82686Q101,1105454,3117380,0.4129,0.7803,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Surrozen Inc,SRZN,86889P208,260000,3031600,0.4015,7.1665,2025-03-31,2025-05-12,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Vivo Capital, LLC",0001674712,89Bio Inc,ETNB,282559103,376804,2739365,0.3628,0.2574,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Bolt Therapeutics Inc,BOLT,097702104,3521291,1408516,0.1865,9.1845,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Tenax Therapeutics Inc,TENX,88032L605,208333,1364581,0.1807,0.5695,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Allakos Inc,ALLK,01671P100,765500,174228,0.0231,0.8515,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Aligos Therapeutics Inc,ALGS,01626L204,10199,84142,0.0111,0.1213,2025-03-31,2025-05-12,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Vivo Capital, LLC",0001674712,Precision Biosciences Inc,DTIL,74019P207,4675,22301,0.003,0.0503,2025-03-31,2025-05-12,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Vivo Capital, LLC",0001674712,Q32 Bio Inc.,QTTB,746964105,0,0,0.0,0.0,2025-03-31,2025-05-12,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,DBV Technologies SA,,23306J309,0,0,0.0,0.0,2025-03-31,2025-05-12,
"Vivo Capital, LLC",0001674712,Corbus Pharmaceuticals Holdings,0SZI.L,21833P301,0,0,0.0,0.0,2025-03-31,2025-05-12,
