fund_name,cik,company,ticker,cusip,shares,value,weight,ownership,date,filing_date,industry
"Rtw Investments, LP",0001493215,ZAI LAB LTD,ZLAB,98887Q104,2509119,65713827,0.9937,0.2556,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,ARVINAS INC,ARVN,04335A105,3334308,63918684,0.9666,4.6374,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,CARGO THERAPEUTICS INC,CRGX,14179K101,4124859,59480467,0.8995,8.654,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,89BIO INC,ETNB,282559103,7478061,58478437,0.8843,6.9839,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,STOKE THERAPEUTICS INC,STOK,86150R107,5123525,56512481,0.8546,9.0938,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,XENCOR INC,XNCR,98401F105,2402883,55218251,0.835,3.7532,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,CG ONCOLOGY INC,CGON,156944100,1701216,48790875,0.7378,2.5337,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,IMMATICS N.V,IMTX,N44445109,6540540,46503239,0.7032,6.1696,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,UROGEN PHARMA LTD,URGN,M96088105,3834794,40840556,0.6176,8.8974,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,ORUKA THERAPEUTICS INC,ORKA,687604108,1945649,37726134,0.5705,4.8479,2024-12-31,2025-02-14,
"Rtw Investments, LP",0001493215,ORCHESTRA BIOMED HLDGS INC,OBIO,68572M106,8206162,32824648,0.4964,21.8124,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Rtw Investments, LP",0001493215,NEUROGENE INC,NGNE,64135M105,1350256,30866852,0.4668,7.9645,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,REPLIMUNE GROUP INC,REPL,76029N106,2065010,25007271,0.3782,2.4731,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,LENZ THERAPEUTICS INC,LENZ,52635N103,863389,24926040,0.3769,3.1775,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,GH RESEARCH PLC,GHRS,G3855L106,3327129,23289903,0.3522,6.3949,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,CULLINAN THERAPEUTICS INC,CGEM,230031106,1705960,20778593,0.3142,2.9243,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,RAPT THERAPEUTICS INC,RAPT,75382E109,11764000,18587120,0.2811,30.2389,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,ROIVANT SCIENCES LTD,ROIV,G76279101,1454273,17204050,0.2602,0.2012,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,SAGE THERAPEUTICS INC,SAGE,78667J108,3002370,16302869,0.2465,4.9409,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,UNIQURE NV,QURE,N90064101,903625,15958018,0.2413,1.8548,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,TAYSHA GENE THERAPIES INC,TSHA,877619106,8672630,15003650,0.2269,3.2382,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,TOURMALINE BIO INC,TRML,89157D105,736681,14939891,0.2259,2.859,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,DIANTHUS THERAPEUTICS INC,DNTH,252828108,666667,14533341,0.2198,1.9472,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,CORVUS PHARMACEUTICALS INC,CRVS,221015100,2679479,14335213,0.2168,4.0171,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,IMMUNOVANT INC,IMVT,45258J102,530614,13143309,0.1988,0.3612,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,PEPGEN INC,PEPG,713317105,3193097,12101838,0.183,9.8003,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,COMPASS PATHWAYS PLC,CMPS,20451W101,3098987,11714171,0.1771,4.531,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,WAVE LIFE SCIENCES LTD,WVE,Y95308105,900000,11133000,0.1684,0.6847,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,PERCEPTIVE CAP SOLUTIONS COR,PCSC,G70077105,742500,7558650,0.1143,13.6462,2024-12-31,2025-02-14,BLANK CHECKS
"Rtw Investments, LP",0001493215,EXAGEN INC,XGN,30068X103,1511866,6198651,0.0937,8.282,2024-12-31,2025-02-14,SERVICES-MEDICAL LABORATORIES
"Rtw Investments, LP",0001493215,MILESTONE PHARMACEUTICALS IN,MIST,59935V107,2506102,5914401,0.0894,3.7862,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,IDEAYA BIOSCIENCES INC,IDYA,45166A102,200000,5140000,0.0777,0.232,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,IMMUNIC INC,IMUX,4525EP101,4567717,4567717,0.0691,4.5103,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,BIOAGE LABS INC,BIOA,09077V100,786353,4552984,0.0689,2.5787,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,CERIBELL INC,CBLL,15678C102,150000,3882000,0.0587,0.4807,2024-12-31,2025-02-14,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
"Rtw Investments, LP",0001493215,STRUCTURE THERAPEUTICS INC,GPCR,86366E106,125000,3390000,0.0513,0.0792,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,ACELYRIN INC,SLRN,00445A100,978310,3071893,0.0465,0.9799,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,REGENXBIO INC,RGNX,75901B107,350000,2705500,0.0409,0.689,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,ESSA PHARMA INC,EPIX,29668H708,1113002,1992274,0.0301,2.5087,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,ARTIVA BIOTHERAPEUTICS INC,ARTV,04317A107,148844,1500348,0.0227,1.322,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,ALLURION TECHNOLOGIES INC,ALUR,02008G102,2947551,1267447,0.0192,0.184,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Rtw Investments, LP",0001493215,CENTESSA PHARMACEUTICALS PLC,CNTA,152309100,50000,837500,0.0127,0.043,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Rtw Investments, LP",0001493215,ADAGIO MED HLDGS INC,ADGM,00534B100,209361,219829,0.0033,1.4083,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Rtw Investments, LP",0001493215,ROCKET PHARMACEUTICALS INC,,77313F114,350000,12005,0.0002,0.0,2024-12-31,2025-02-14,
"Rtw Investments, LP",0001493215,10X GENOMICS INC,TXG,88025U109,0,0,0.0,0.0,2024-12-31,2025-02-14,LABORATORY ANALYTICAL INSTRUMENTS
"Rtw Investments, LP",0001493215,TEMPUS AI INC,TEM,88023B103,0,0,0.0,0.0,2024-12-31,2025-02-14,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC."
"Rtw Investments, LP",0001493215,SAB BIOTHERAPEUTICS INC,SABS,78397T202,0,0,0.0,0.0,2024-12-31,2025-02-14,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Rtw Investments, LP",0001493215,GLAUKOS CORP,GKOS,377322102,0,0,0.0,0.0,2024-12-31,2025-02-14,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Rtw Investments, LP",0001493215,GERON CORP,GERN,374163103,0,0,0.0,0.0,2024-12-31,2025-02-14,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Soleno Therapeutics Inc,SLNO,834203309,6291851,282818702,31.6842,15.0239,2024-12-31,2025-02-13,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS
"Vivo Capital, LLC",0001674712,Verona Pharma PLC,VRNA,925050106,2283975,106067799,11.8828,0.3503,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Geron Corp,GERN,374163103,27225292,96377534,10.7972,4.1116,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Terns Pharmaceuticals Inc,TERN,880881107,6895746,38202433,4.2798,8.8612,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Avadel Pharmaceuticals PLC,AVDL,G29687103,2684109,28209986,3.1604,2.7845,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Dyne Therapeutics Inc,DYN,26818M108,1114960,26268458,2.9429,1.1052,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,"Aclaris Therapeutics, Inc.",ACRS,00461U105,8888888,22044442,2.4696,12.4526,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,"Delcath Systems, Inc.",DCTH,24661P807,1708579,20571291,2.3046,5.9453,2024-12-31,2025-02-13,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS
"Vivo Capital, LLC",0001674712,Viridian Therapeutics Inc,VRDN,92790C104,982576,18835982,2.1102,1.4793,2024-12-31,2025-02-13,SERVICES-MEDICAL LABORATORIES
"Vivo Capital, LLC",0001674712,"Cidara Therapeutics, Inc.",CDTX,171757206,670600,18025728,2.0194,10.5612,2024-12-31,2025-02-13,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Vivo Capital, LLC",0001674712,Erasca Inc,ERAS,29479A108,6756756,16959458,1.9,2.3927,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Trevi Therapeutics Inc,TRVI,89532M101,3487903,14370160,1.6099,3.4519,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Astria Therapeutics Inc,ATXS,04635X102,1552685,13881004,1.5551,2.7488,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Rezolute Inc,RZLT,76200L309,2797704,13708750,1.5358,4.0119,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Sera Prognostics Inc,SERA,81749D107,1650440,13434582,1.5051,4.9233,2024-12-31,2025-02-13,SERVICES-MEDICAL LABORATORIES
"Vivo Capital, LLC",0001674712,Tourmaline Bio Inc.,TRML,89157D105,591882,12003367,1.3447,2.2971,2024-12-31,2025-02-13,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Vivo Capital, LLC",0001674712,Corvus Pharmaceuticals Holdings,CRVS,221015100,2234566,11954928,1.3393,3.3501,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Instil Bio Inc,TIL,45783C200,585485,11176909,1.2522,8.9934,2024-12-31,2025-02-13,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Vivo Capital, LLC",0001674712,Oric Pharmaceuticals Inc,ORIC,68622P109,1277818,10311991,1.1553,1.8114,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,"Abeona Therapeutics, Inc.",0H7R.L,00289Y206,1842751,10264123,1.1499,4.6057,2024-12-31,2025-02-13,
"Vivo Capital, LLC",0001674712,Zenas Biopharma Inc,ZBIO,98937L105,1183260,9690899,1.0857,0.8965,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Bright Minds Biosciences Inc,DRUG,10919W405,251572,9061623,1.0152,5.6368,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Olema Pharmaceuticals Inc,OLMA,68062P106,1505862,8779175,0.9835,2.6297,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Cogent Biosciences Inc,COGT,19240Q201,1122471,8755274,0.9809,1.0189,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Celcuity Inc,CELC,15102K100,610500,7991445,0.8953,1.4266,2024-12-31,2025-02-13,SERVICES-MEDICAL LABORATORIES
"Vivo Capital, LLC",0001674712,Verastem Inc,VSTM,92337C203,1538461,7953843,0.8911,3.8215,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Unicycive Therapeutics,UNCY,90466Y103,9970152,7918295,0.8871,11.2096,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Regulus Therapeutics Inc,RGLS,75915K309,5000000,7900000,0.885,7.637,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Silence Therapeutics PLC,SLN,82686Q101,1105454,7605524,0.852,0.7884,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Compass Pathway PLC,CMPS,20451W101,1608000,6078240,0.6809,2.351,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,IO Biotech Inc,IOBT,449778109,6173439,5679564,0.6363,9.3706,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Aligos Therapeutics Inc,ALGS,01626L204,141879,5652459,0.6332,2.2648,2024-12-31,2025-02-13,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Vivo Capital, LLC",0001674712,Compass Therapeutics Inc,CMPX,20454B104,3556023,5156233,0.5777,2.5845,2024-12-31,2025-02-13,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Vivo Capital, LLC",0001674712,Allakos Inc,ALLK,01671P100,2956110,3576893,0.4007,3.3206,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Corbus Pharmaceuticals Holdings,0SZI.L,21833P301,166794,1968169,0.2205,1.509,2024-12-31,2025-02-13,
"Vivo Capital, LLC",0001674712,Bolt Therapeutics Inc,BOLT,097702104,3521291,1884243,0.2111,9.2058,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Tenax Therapeutics Inc,TENX,88032L605,208333,1289581,0.1445,1.3642,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,DBV Technologies SA,,23306J309,32020,98942,0.0111,0.0,2024-12-31,2025-02-13,
"Vivo Capital, LLC",0001674712,Q32 Bio Inc.,QTTB,746964105,20559,70723,0.0079,0.1702,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Precision Biosciences Inc,DTIL,74019P207,4675,17812,0.002,0.0684,2024-12-31,2025-02-13,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Vivo Capital, LLC",0001674712,"Adverum Biotechnologies, Inc.",ADVM,00773U207,0,0,0.0,0.0,2024-12-31,2025-02-13,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Vivo Capital, LLC",0001674712,Sinovac Biotech Ltd.,SINX,P8696W104,0,0,0.0,0.0,2024-12-31,2025-02-13,REFRIGERATION & SERVICE INDUSTRY MACHINERY
"Vivo Capital, LLC",0001674712,DBV Technologies SA,DBVT,23306J200,0,0,0.0,0.0,2024-12-31,2025-02-13,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Vivo Capital, LLC",0001674712,Engene Holdings Inc.,ENGN,29286M105,0,0,0.0,0.0,2024-12-31,2025-02-13,"BIOLOGICAL PRODUCTS, (NO DIAGNOSTIC SUBSTANCES)"
"Vivo Capital, LLC",0001674712,ALX Oncology Holdings Inc,ALXO,00166B105,0,0,0.0,0.0,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,Harmony Biosciences Holdings Inc,HRMY,413197104,0,0,0.0,0.0,2024-12-31,2025-02-13,PHARMACEUTICAL PREPARATIONS
"Vivo Capital, LLC",0001674712,"Codexis, Inc",CDXS,192005106,0,0,0.0,0.0,2024-12-31,2025-02-13,INDUSTRIAL ORGANIC CHEMICALS
